chrom	w_start	w_end	symbol
chr3	25400023	26415186	LINC00692
chr8	88544239	89839712	MMP16
chr16	2738204	3756506	OR1F1
chr1	176640094	177751558	BRINP2
chr20	43758378	44759835	WFDC10A
chr5	14691755	15766669	LINC02149
chr12	4519071	5527422	KCNA1
chr19	8697737	9706345	OR1M1
chr8	98939186	99945081	KCNS2
chr2	87922501	88927581	FABP1
chr17	38422490	39428453	KRT26
chr12	122156576	123158768	IL31
chr12	55362984	56363922	OR6C70
chr1	200752634	201802117	PKP1
chr6	40803346	41818627	NCR2
chr10	68185794	69361309	LRRTM3
chr7	141619820	142620321	TRBV7-7
chr6	84062948	85067234	RIPPLY2
chr4	48488292	49564096	CWH43
chr9	21467138	22467753	CDKN2A-DT
chr20	0	741737	DEFB132
chr7	2014363	3016032	GRIFIN
chr14	26778554	27789909	LINC02293
chr11	60052806	61068778	MS4A10
chr11	125315939	126326214	VSIG10L2
chr18	19493562	20497878	CTAGE1
chr4	70519954	71532326	PRR27
chr20	84901	1090953	TCF15
chr2	89653745	90654258	IGKV3D-15
chr17	75218954	76224641	LINC01987
chr19	12298812	13299236	GNG14
chr21	27265954	28441571	CYYR1-AS1
chr1	46140759	47151634	TSPAN1
chr2	202171152	203260273	CDK15
chr1	22779536	23799359	LACTBL1
chr1	119370875	120398805	LINC01780
chr3	192492578	193596542	ATP13A5
chr3	80543019	81644798	LINC02027
chr8	6166038	7193046	XKR5
chr17	6828935	7830887	SPEM2
chr10	4935064	5946791	TUBAL3
chr10	46596454	47651400	LINC00842
chr16	49924827	50929044	LINC02178
chr7	141745303	142745763	TRBV8-2
chr1	115961997	116968529	LINC01649
chr19	43196854	44209790	PSG4
chr11	94258422	95260760	KDM4E
chr14	22451276	23451335	TRAJ54
chr8	133072745	134073726	HPYR1
chr8	10934044	11938850	LINC00208
chr10	99716834	101495632	HPSE2
chr20	54652619	55671182	LINC01716
chr21	46747755	47756333	PCBP3-AS1
chr5	111464133	112466618	LINC02200
chr14	21751210	22751720	TRAV7
chr11	1105572	2106513	KRTAP5-1
chr9	131927926	132984953	PRRX2
chr22	30142199	31142982	LIF-AS2
chr18	4581181	5598779	LINC01892
chr11	62425909	63511071	SLC22A25
chr22	22368060	23374613	ZNF280A
chr6	133323390	134710144	TARID
chr5	50179282	51190564	ISL1
chr4	152758826	153759248	FBXW7-AS1
chr13	53102948	54126192	OLFM4
chr12	132679737	133687168	LRCOL1
chr16	29534519	30539057	C16orf92
chr1	149324170	150324687	H3C15
chr12	109215783	110247089	FOXN4
chr19	21969243	22999978	ZNF729
chr6	25607640	26608363	H1-6
chr12	108353202	109367466	LINC01498
chr11	98391679	100729616	CNTN5
chr15	98126208	99131982	LINC01582
chr13	31813663	32877526	RXFP2
chr7	81138493	82159271	CACNA2D1-AS1
chr16	2564713	3568184	CLDN6
chr5	43800349	44889522	FGF10
chr16	69707690	70720798	CLEC18C
chr11	119481994	120508821	TRIM29
chr11	68279822	69285915	MRGPRF-AS1
chr3	96033438	97980376	EPHA6
chr8	1013675	2069830	DLGAP2-AS1
chr17	38664773	39665380	KRTAP3-1
chr7	143594333	144607320	NOBOX
chr9	20867371	21868056	IFNA13
chr6	160452514	161585307	LPA
chr1	247588191	248598641	OR2AJ1
chr9	34051431	35090157	CNTFR
chr17	46133519	47139339	HOXB-AS2
chr5	178568545	179572047	C5orf60
chr11	17015447	18065963	USH1C
chr7	30503568	31519143	GHRHR
chr8	130260442	131298870	GSDMC
chr15	43068469	44094453	TGM7
chr11	55040914	56041858	OR5D13
chr3	138671726	139695358	RBP2
chr12	52340435	53345930	KRT6B
chr14	22233632	23235056	TRAV37
chr4	106316628	107392828	NPNT
chr10	4738800	5760912	AKR1C4
chr9	43124502	44130730	SPATA31A6
chr11	5463481	6472577	OR56A3
chr8	119726863	120759097	MAL2-AS1
chr1	203623947	204635465	REN
chr12	6956668	7981315	ACSM4
chr16	19870497	20916059	PDILT
chr14	22500026	23500088	TRAJ13
chr1	205723943	206734395	AVPR1B
chr12	40586241	41966217	CNTN1
chr20	30675281	31696695	NOL4L-DT
chr5	176327110	177327662	PFN3
chr1	223066757	224068807	CCDC185
chr15	71952147	72990128	GRAMD2A
chr3	150968967	152145963	AADACL2-AS1
chr1	92040090	93040968	SETSIP
chr19	15644523	16652945	LINC00905
chr11	133210526	134215408	SPATA19
chr5	149046341	150064121	CDX1
chr2	219937032	220940433	INHA
chr7	143320269	144328281	OR2A14
chr5	37758661	38965582	EGFLAM
chr1	17016284	18022882	LINC02783
chr12	41657991	42659383	LINC02400
chr11	62244069	63252439	SLC22A6
chr19	56852270	57859924	MIMT1
chr20	9018017	10319724	PAK5
chr12	58459742	59675498	LINC02388
chr5	9127459	10403988	TAS2R1
chr21	45574130	46574576	KRTAP12-4
chr1	2438031	3439467	ACTRT2
chr6	27971073	28983570	GPX6
chr21	29411640	30412677	LINC00161
chr20	20991655	21994702	NKX2-2
chr5	115578998	116597905	LINC02214
chr8	39511001	40512829	TCIM
chr1	87319207	88337338	LINC01364
chr8	124364227	125632302	FER1L6
chr22	16571641	17573700	CCT8L2
chr8	62302398	63306765	LINC02155
chr1	157463435	158570052	KIRREL1
chr15	101843712	102847090	OR4F6
chr15	73560427	74562143	INSYN1-AS1
chr11	55757911	56758846	OR5M8
chr11	102313724	103326461	MMP13
chr4	38065624	39075581	LINC02278
chr7	26781048	27786848	EVX1-AS
chr2	89585638	90585904	IGKV2D-19
chr9	124923995	125924927	OR1L1
chr2	28784561	29797389	PCARE
chr9	34121046	35129063	ARID3C
chr11	1650347	2670796	IGF2
chr13	38641861	39653653	LINC00366
chr15	77452393	78460416	LINGO1-AS2
chr8	54870495	55873452	SOX17
chr18	49366567	51562269	DCC
chr5	130896348	131898897	IL3
chr7	129406703	130429638	CPA2
chr2	194708993	195784355	LINC01821
chr17	46339596	47394591	TTLL6
chr13	37636722	38672905	POSTN
chr12	97356554	98458793	RMST
chr1	74435060	75478295	LRRC53
chr16	80772294	81824747	BCO1
chr4	99833420	100856499	ADH7
chr17	38971164	39971962	KRTAP17-1
chr17	78639307	79656966	PVALEF
chr1	90817316	91820456	LINC01763
chr7	110948561	111961835	DOCK4-AS1
chr17	79817123	80821651	TEX19
chr3	146627152	147634506	ZIC1
chr5	39740449	40767759	LINC00604
chr8	11446847	12473025	ZNF705D
chr14	23325615	24334381	EFS
chr3	51360899	52364872	IQCF3
chr16	74762079	75801905	BCAR1
chr13	113821534	114940709	GRK1
chr7	136412088	137528479	PTN
chr2	3205790	4250261	ALLC
chr9	38871062	39876913	FAM74A1
chr21	14418354	15430782	LINC01674
chr5	153893315	154897701	KIF4B
chr1	18666093	19686154	TAS1R2
chr4	68102836	69120106	GNRHR
chr8	124558312	125683763	FER1L6-AS2
chr7	100163362	101202140	MUC17
chr13	60288481	61342238	LINC00434
chr6	163102677	164113034	PACRG-AS3
chr19	35106727	36115228	FXYD3
chr20	22515949	23519874	SSTR4
chr1	46927036	48016423	CYP4X1
chr10	42668461	43687207	LINC01518
chr9	89263559	90274641	LINC02872
chr12	79993317	81274660	OTOGL
chr22	22604572	23605067	IGLV3-13
chr1	171104557	172121828	MYOC
chr11	131032023	132033450	NTM-AS1
chr2	178038050	179088017	PDE11A-AS1
chr5	37782371	38791088	EGFLAM-AS4
chr8	39101254	40195746	ADAM2
chr5	139805884	140891932	PCDHAC1
chr9	20640631	21641831	IFNW1
chr10	114848473	115923800	NRAP
chr7	121458465	123026514	CADPS2
chr16	18005751	19005834	MIR3179-3
chr1	46764718	47785085	CYP4B1
chr3	63346321	64347495	THOC7-AS1
chr7	100442894	101444627	LNCPRESS1
chr7	151153531	152217014	GALNTL5
chr3	139724460	140727631	CLSTN2-AS1
chr14	87600723	88621638	LINC02330
chr1	217716847	218732482	LINC01653
chr1	236667403	237667741	MT1HL1
chr15	84927893	86018880	SLC28A1
chr12	109672014	110711292	FAM222A-AS1
chr11	1504439	2511150	MRPL23-AS1
chr3	13889951	14894068	LINC01267
chr1	247953441	248966726	OR2T12
chr10	81595858	82616511	DYDC1
chr18	5382071	6396173	TMEM200C
chr21	42336232	43380085	TMPRSS2
chr13	87061856	88089062	LINC00430
chr7	87889014	89467842	ZNF804B
chr2	231349083	232360747	SPATA3-AS1
chr22	30135183	31136527	LIF-AS1
chr11	43781990	44831689	ALX4
chr2	189339099	190377472	COL3A1
chr13	42855720	43865685	FAM216B
chr5	133342243	134344921	LINC01843
chr15	81880935	82890035	LINC01583
chr17	57727334	58756382	CA4
chr14	22145170	23145761	TRAV31
chr8	49330157	50333988	SNAI2
chr18	72621431	73639658	SMIM21
chr19	33612859	34764414	CHST8
chr5	172159112	173162209	NKX2-5
chr6	53411617	54412392	MLIP-AS1
chr22	18221448	19245418	FAM230E
chr4	69646193	70660768	UGT2B28
chr11	111279288	112294464	CRYAB
chr10	96022438	97115304	CYP2C19
chr19	39646553	40651287	LGALS16
chr3	133274094	134276492	LINC02000
chr16	86112155	87117084	FOXL1
chr19	50999264	52004860	KLK8
chr15	75075176	76087871	GOLGA6D
chr3	127682437	128691160	DNAJB8-AS1
chr8	21514896	22521992	SFTPC
chr3	126541150	127609513	LINC02016
chr17	6832176	7836139	SPEM3
chr10	50072111	51104135	DRGX
chr3	148536285	149551423	TM4SF18
chr11	63823413	64840347	SLC22A11
chr17	46709822	47754202	B4GALNT2
chr15	29491571	30761252	TJP1
chr19	42432430	43447098	CXCL17
chr13	37609077	38625673	LINC00547
chr9	140272234	141519071	CACNA1B
chr13	70181345	71213885	ATXN8OS
chr16	50669893	51685181	SALL1
chr5	56686158	57694989	LINC02225
chr2	158351691	159492666	UPP2
chr1	56820470	57883896	C8A
chr14	63171161	64260226	RHOJ
chr20	44669585	45679293	OCSTAMP
chr15	72190646	73200708	TMEM202
chr5	73165201	74332801	LINC01331
chr6	13424677	14480541	RNF182
chr5	179611096	180613543	LINC02222
chr12	10458650	11459885	TAS2R8
chr3	97203946	98254159	GABRR3
chr4	41246099	42250742	PHOX2B
chr6	116332802	117345951	CALHM5
chr11	44761853	45807892	SYT13
chr19	41094356	42102100	CYP2A13
chr2	241325465	242335573	MAB21L4
chr3	191456419	192500886	FGF12-AS1
chr12	109291992	110297293	LINC01486
chr11	44495453	45499579	LINC02685
chr14	106352577	107353026	IGHV3-37
chr11	763491	1770906	MUC5B-AS1
chr10	76297230	77333400	DUSP29
chr3	128747482	129754187	RHO
chr16	32184851	33187486	TP53TG3
chr10	81909553	82913490	LINC02655
chr13	23234647	24399301	SGCG
chr11	29531277	30538577	KCNA4
chr20	43641101	44644262	SPINT3
chr3	148045598	149077974	CPB1
chr14	22455216	23455284	TRAJ52
chr11	116160083	117163136	APOA5
chr1	151983279	152984653	LCE5A
chr7	97113999	98119508	OCM2
chr14	106079014	107079303	IGHV1-12
chr11	6412805	7413731	OR2D2
chr1	46511313	47517319	KNCN
chr7	116620079	117808719	CFTR
chr11	1128795	2129693	KRTAP5-3
chr4	90257552	91263142	SNCA-AS1
chr18	30017370	31521004	CCDC178
chr6	56208784	57229136	DST-AS1
chr1	19801924	20806927	PLA2G2A
chr5	139707545	140891932	PCDHA6
chr5	150556506	151567471	CLMAT3
chr5	140061962	141065801	PCDHB16
chr2	198664087	199739821	LINC01923
chr17	39179869	40184560	KRT19
chr4	116720016	117721478	MTRNR2L13
chr3	43783378	44873590	TOPAZ1
chr5	23987209	25145087	CDH10
chr8	122926566	124080883	SMILR
chr6	40510206	41512076	TSPO2
chr20	21760866	22763439	LINC01427
chr3	138260944	139263734	PRR23C
chr11	112780327	113846120	DRD2
chr13	38761214	39961268	FREM2
chr19	8858020	9863301	OR7E24
chr12	73052970	74102097	LINC02444
chr18	14446266	15473755	LINC01443
chr22	49930240	50951194	IL17REL
chr6	2134734	3140793	LINC02521
chr1	205382180	206412584	SLC26A9
chr16	4508331	5569158	SEC14L5
chr11	7581585	8590920	TUB-AS1
chr16	23747425	24764181	LINC02194
chr20	4912603	5926394	LINC00658
chr15	79075064	80090581	ANKRD34C
chr3	54408632	55435282	CACNA2D3-AS1
chr19	51274520	52284488	LINC01872
chr5	26380706	27538693	CDH9
chr19	53047993	54054933	ERVV-2
chr8	11493944	12496358	USP17L2
chr1	47381957	48383724	FOXE3
chr6	121256792	122270873	GJA1
chr14	37564834	38811922	TTC6
chr7	141611393	142611859	TRBV5-7
chr10	29077999	30100161	LYZL1
chr12	128102762	129106497	LINC02368
chr5	701710	1725226	SLC6A19
chr9	65003366	66009610	SPATA31A7
chr17	33824618	34828592	CCL15
chr5	135027156	136028850	SMIM32
chr6	116350206	117382290	CALHM4
chr13	94864970	95868199	SOX21-AS1
chr12	57981675	58987145	LINC02403
chr1	63124754	64282928	LINC00466
chr5	7330491	8351246	C5orf49
chr8	142779717	143790364	LINC00051
chr11	106044745	107389202	GUCY1A2
chr2	31518890	32529049	LINC01946
chr11	123912618	124913550	OR8B12
chr8	23798539	24867078	ADAM7
chr3	186060499	187076252	ADIPOQ
chr19	8307750	9309145	ACTL9
chr12	7301996	8323195	APOBEC1
chr9	20577103	21577941	IFNB1
chr19	56187377	57197144	GALP
chr12	53902769	54906553	HOXC8
chr7	26782421	27787449	EVX1
chr9	122197338	123200110	LINC01613
chr3	97682045	98691768	OR5K1
chr1	92183472	93211370	C1orf146
chr1	95475672	96481020	LINC02607
chr3	118365012	119370303	TEX55
chr12	81151754	82653129	PPFIA2
chr11	44892948	45910059	LINC02687
chr11	5520675	6528176	OR56A4
chr17	56237785	57269406	IGBP1P2
chr2	237895053	238963965	MLPH
chr16	85865456	86879285	LINC00917
chr3	8758579	9761192	SRGAP3-AS3
chr10	24963930	26391158	GPR158
chr17	4013744	5020942	LINC01996
chr14	57530638	58832810	SLC35F4
chr4	111038579	112063279	PITX2
chr18	3764602	4796000	DLGAP1-AS5
chr7	40504277	41519537	LINC01450
chr14	22476651	23476708	TRAJ34
chr14	56766623	57777197	OTX2
chr1	247933219	248941278	OR2T33
chr13	100134038	101139019	ZIC2
chr15	20344770	21345018	IGHV1OR15-6
chr16	638226	1646244	C1QTNF8
chr12	10838599	11839543	TAS2R42
chr3	46116025	47123947	TDGF1
chr2	279837	1364112	LINC01115
chr11	22368468	23382020	CCDC179
chr12	125943230	126967920	LINC00939
chr12	2458212	3466205	TEX52
chr19	38761608	39764157	LGALS7
chr2	171068949	172071077	LINC01124
chr19	42906238	43922046	PSG6
chr11	93051398	94083784	VSTM5
chr14	106780994	107781394	IGHV4-80
chr4	83034266	84042590	LINC00575
chr17	2836164	3837135	OR1E2
chr7	150345096	151364781	GBX1
chr7	26720776	27724851	HOXA11
chr5	3095946	4101517	IRX1
chr14	20998376	22000974	TPPP2
chr7	94615255	95669545	ASB4
chr5	17307383	18430598	LINC02223
chr15	43024788	44059126	TGM5
chr15	77884903	78896704	SH2D7
chr3	68280917	69481698	TAFA4
chr21	44060633	45061202	FRGCA
chr13	44220606	45232358	SMIM2-IT1
chr13	88295122	89388337	LINC00373
chr5	38784242	39864597	C9
chr11	6773135	7990274	SYT9
chr17	9895624	10921859	MYH1
chr4	56185956	57203655	EXOC1L
chr11	123793838	124794767	OR8B4
chr14	106739990	107740296	IGHVIII-76-1
chr14	94408801	95419137	SERPINA11
chr17	69568474	70589622	LINC02097
chr14	81700956	82709482	LINC02311
chr19	49057531	50061006	CGB7
chr14	22491016	23491078	TRAJ22
chr7	157883321	158884625	LINC01022
chr6	159090432	160193140	FNDC1
chr10	44906785	45932458	TMEM72
chr19	43257434	44273682	PSG9
chr1	210805621	211806716	KCNH1-IT1
chr12	100250852	101315833	SLC17A8
chr17	41331106	42336159	SOST
chr4	147902249	148966106	EDNRA
chr11	57669937	58674347	OR5B3
chr11	5628914	6630065	OR56B4
chr7	17566393	18567469	PRPS1L1
chr11	56501065	57504724	APLNR
chr15	64837725	65845735	SLC51B
chr11	1151005	2152160	KRTAP5-5
chr7	16001106	17005363	SOSTDC1
chr5	158703779	159798391	LINC01847
chr9	41000679	42006925	SPATA31A5
chr4	151698313	152713014	PRSS48
chr11	4844589	5845527	OR51B2
chr11	108792916	109799893	C11orf87
chr13	25255470	26264795	LINC01053
chr21	31619112	32619577	KRTAP21-2
chr4	64642016	65775178	TECRL
chr2	5450768	6452728	LINC01810
chr7	136053399	137204960	CHRM2
chr6	27993658	29002732	GPX5
chr9	35406199	36407133	HRCT1
chr1	12921092	13928191	PRAMEF27
chr22	43720389	44758393	SULT4A1
chr16	77556445	78565998	CLEC3A
chr19	55474368	56476118	C19orf85
chr1	196243970	197264537	CFHR3
chr8	69879016	71073147	SULF1
chr11	55966571	56971360	OR9G1
chr7	141994923	142994975	TRBJ2-6
chr18	47586457	48758196	MAPK4
chr14	22470585	23470647	TRAJ39
chr3	49742704	50758918	SLC38A3
chr1	200508640	201581554	CACNA1S
chr3	27372377	28375627	LINC01981
chr13	109880621	110882381	LINC00676
chr17	6823643	7824951	SPEM1
chr3	179631961	180640289	LINC02053
chr6	165901039	166903103	LINC00602
chr4	16673380	17687680	LINC02493
chr1	159182079	160184379	CRP
chr5	63486330	64514017	SHISAL2B
chr7	122253585	123340025	SLC13A1
chr5	87204799	88234907	LINC02060
chr14	80177762	81421810	DIO2-AS1
chr13	27866620	28868905	GSX1
chr2	75251194	76269832	EVA1A-AS
chr2	88928189	89928965	IGKV2-18
chr21	25176863	26193690	LINC01689
chr12	10454131	11455226	TAS2R7
chr1	23018388	24043995	HTR1D
chr14	106450159	107450395	IGHVII-44-2
chr15	89548161	90567265	LINC00928
chr20	3139895	4144046	GFRA4
chr7	154750824	155757526	EN2
chr22	24615001	25670687	PIWIL3
chr7	28738656	29748586	CHN2-AS1
chr2	167244990	168616263	XIRP2
chr7	37795938	38795997	TRGJP2
chr19	18875175	19884110	TM6SF2
chr6	73579427	74597440	OOEP-AS1
chr16	66442025	67452788	CDH16
chr1	203501573	204510393	LINC00303
chr2	67523186	68552694	LINC01812
chr8	6786410	7787870	DEFB103B
chr9	139621954	140624092	RNF224
chr4	46236844	47411262	COX7B2
chr4	147060045	148063626	POU4F2
chr2	20724301	21766945	APOB
chr1	33826076	34830392	HMGB4
chr3	38724706	39734086	XIRP1
chr8	143453773	144461241	CYP11B1
chr11	48010345	49011274	OR4A47
chr1	149053028	150053787	PPIAL4C
chr5	173846085	174922734	LINC01951
chr20	60794379	61797973	SLCO4A1-AS1
chr19	55539978	56548500	SBK2
chr12	114291716	115346247	TBX5
chr15	40808998	41820089	INO80-AS1
chr3	186664834	187667737	LINC02041
chr13	52408430	53416018	LINC02333
chr11	125116174	126119762	PATE1
chr4	106778549	107789935	GIMD1
chr3	193575978	194590472	LRRC15
chr4	68186594	69249720	TMPRSS11D
chr8	47252508	48267407	LINC00293
chr7	143151937	144161453	OR2F1
chr6	41623144	42631156	GUCA1ANB
chr1	248039047	249055112	OR2T6
chr2	214874906	215901614	VWC2L-IT1
chr20	5521192	6534706	LRRN4
chr1	152381022	153384362	IVL
chr11	88411043	89528927	TYR
chr1	352198	1355072	LINC02593
chr5	151271107	152284840	NMUR2
chr6	99941914	101024295	MCHR2-AS1
chr1	46639708	47657770	EFCAB14-AS1
chr14	38177109	39182272	SSTR1
chr2	169483619	170719044	LRP2
chr9	25280054	26312966	LINC01241
chr11	7446139	8452815	OR10A6
chr13	88779107	89782651	LINC00560
chr6	35248796	36261763	CLPSL1
chr17	38649682	39650416	KRTAP3-3
chr13	89367101	90389144	LINC01047
chr4	177104689	178214076	VEGFC
chr5	165832227	166853375	LINC01947
chr1	195694909	197077570	KCNT2
chr9	139645738	140647935	STPG3
chr17	33761522	34770717	LYZL6
chr10	123820270	124903252	DMBT1
chr4	140863416	141919447	MGAT4D
chr20	22931049	23933513	CST11
chr6	117108516	118247105	ROS1
chr7	34742042	35793711	TBX20
chr11	116191416	117194020	APOA4
chr9	32740165	33748565	SPINK4
chr12	119116736	120132551	HSPB8
chr1	33834557	34851059	CSMD2-AS1
chr12	74933858	76103619	KCNC2
chr12	53877735	54879303	HOXC-AS3
chr2	219345809	220349906	FEV
chr16	70892626	71924336	CALB2
chr4	109724191	110737291	COL25A1-DT
chr18	13324148	14327322	MC5R
chr2	78912503	81375905	CTNNA2
chr7	141995140	142995186	TRBJ2-7
chr6	137313336	138315531	OLIG3
chr17	38633967	39643387	KRT40
chr10	28532579	29597148	LINC01517
chr11	6610229	7612379	RBMXL2
chr2	234090547	235181946	UGT1A7
chr4	8769345	9770937	USP17L22
chr12	105597981	106637841	CASC18
chr11	103407368	104409924	DDI1
chr14	22419081	23419131	TRDJ1
chr5	139680642	140891932	PCDHA3
chr15	92514907	93544347	C15orf32
chr7	116415505	117463112	WNT2
chr17	9229241	10295416	GLP2R
chr12	132695362	133698974	P2RX2
chr9	138015494	139031386	GLT6D1
chr2	26304073	27364234	CIB4
chr13	112221463	113226020	SOX1
chr4	52410971	53413085	LINC02480
chr9	34457484	35482541	PHF24
chr4	73847462	74869718	AFM
chr3	183493810	184510819	ECE2
chr4	68418916	69495587	TMPRSS11F
chr10	88280051	89284487	FAM25A
chr6	152367732	153368100	NANOGP11
chr11	21859927	22901049	SLC17A6
chr12	52437693	53446929	KRT71
chr1	152147755	153149045	LCE2C
chr10	37390366	38391902	MTRNR2L7
chr11	4108023	5109135	OR52I2
chr16	771651	1775268	TPSG1
chr21	44366481	45373782	LINC00319
chr16	319428	1331996	MSLNL
chr19	42756838	43769830	PSG8
chr3	126411974	127417028	C3orf56
chr9	68699664	69701910	FOXD4L6
chr13	51936105	52940368	CCDC70
chr1	119790619	120811555	HMGCS2
chr12	100367644	101458192	NR1H4
chr13	54198459	55207006	LINC00458
chr20	42485384	43524346	HNF4A-AS1
chr4	166294389	167525609	TLL1
chr2	70615001	71617114	LINC01143
chr11	46378268	47440101	LRP4
chr15	21965806	22966547	IGHV1OR15-3
chr1	112761527	113769857	TAFA3
chr19	31158416	32198569	LINC01791
chr10	100786107	101790934	LINC01475
chr17	7743158	8749364	ODF4
chr7	127970460	128999326	FLNC
chr10	33548641	34561608	LINC00838
chr7	96149708	97154143	DLX5
chr17	46299081	47299880	PRAC1
chr19	39259036	40260828	IFNL2
chr3	150143950	151190786	CLRN1
chr17	19983037	20984224	CDRT15L2
chr2	132674378	133904155	GPR39
chr17	46300547	47302120	PRAC2
chr1	18457340	19575360	PAX7
chr8	81890654	82895468	FABP4
chr5	116566056	118101757	LINC02147
chr1	164946079	166051392	LRRC52-AS1
chr12	54524595	55528679	LACRT
chr16	53779456	54804791	LINC02169
chr1	158665775	159672212	CADM3-AS1
chr8	120637341	121885812	COL14A1
chr9	137272656	138279369	FCN2
chr13	32883328	33985790	LINC00423
chr8	57692102	58697290	LINC00588
chr11	59231506	60237816	OOSP4A
chr7	99064353	100073654	AZGP1
chr21	31470909	32471221	KRTAP6-2
chr21	31191442	32192633	KRTAP26-1
chr6	76130831	77282379	IMPG1
chr1	17233257	18233878	RCC2-AS1
chr1	13301441	14340498	LRRC38
chr2	189098465	190154850	DIRC1
chr12	90996406	92005271	LUM
chr22	34652656	35893905	LINC02885
chr11	57456542	58461525	OR9Q2
chr6	77670641	78673208	HTR1B
chr12	20463639	21569845	SLCO1B3
chr11	48666644	49730154	FOLH1
chr4	3268112	4270253	ADRA2C
chr6	41104756	42121982	MDFI
chr12	48682930	49684318	ADCY6-DT
chr2	115401625	116418920	DPP10-AS1
chr18	61380317	62427290	LINC01538
chr4	134617488	135622944	PABPC4L
chr15	33095858	34102860	RYR3-DT
chr10	81604501	82627829	DYDC2
chr4	172023834	173059914	LINC02174
chr20	29563091	30572698	REM1
chr2	193114571	194141625	PCGEM1
chr11	131784875	133902396	OPCML
chr18	404872	1412173	ADCYAP1
chr19	49035147	50036495	CGB2
chr9	14219722	15222731	CER1
chr3	129564515	130703690	COL6A5
chr6	49160072	50181256	CRISP2
chr8	86559338	87581897	PSKH2
chr12	5171821	6555398	ANO2
chr7	96134865	97140352	DLX6
chr6	152571932	153580895	VIP
chr3	159238436	160249210	LINC01100
chr22	38322332	39351205	KCNJ4
chr2	192313772	193559659	TMEFF2
chr2	114700218	117103356	DPP10
chr4	72646686	73934938	ADAMTS3
chr1	110530302	111532880	CYMP-AS1
chr4	159314286	160456381	C4orf45
chr12	49855655	50859465	AQP5
chr1	247280445	248285674	OR14L1P
chr3	116897540	117909772	LINC02024
chr2	66631568	67698598	LINC01799
chr1	114897484	116037991	SYCP1
chr2	55593102	56650917	EFEMP1
chr12	130975171	131978521	ADGRD1-AS1
chr5	32729841	33755659	LINC02160
chr4	181682169	182686182	LINC02500
chr17	10225787	11241404	PIRT
chr2	26285455	27302392	FAM166C
